title,slug,"published date",url,symbol,sentiment,compound,positive,neutral,negative,open,high,low,close,volume,change
"NEPSE Index up by 7.59 points to close at 1127.42level; Highest turnover of Rs 31.39 crore since Ghatasthapana",nepse-index-up-by-7-59-points-to-close-at-1127-42level-highest-turnover-of-rs-31-39-crore-since-ghatasthapana,2015-10-19,https://www.sharesansar.com/newsdetail/nepse-index-up-by-7-59-points-to-close-at-1127-42level-highest-turnover-of-rs-31-39-crore-since-ghatasthapana,NEPSE,Neutral,0.0,0.0,1.0,0.0,1127.42,1127.42,1127.42,1127.42,0,0
"Last day of trading on NEPSE before Dashain vacation; Trading to resume on Kartik 08",last-day-of-trading-on-nepse-before-dashain-vacation-trading-to-resume-on-kartik-08,2015-10-19,https://www.sharesansar.com/newsdetail/last-day-of-trading-on-nepse-before-dashain-vacation-trading-to-resume-on-kartik-08,NEPSE,Neutral,0.0,0.0,1.0,0.0,1127.42,1127.42,1127.42,1127.42,0,0
"NEPSE down by 14.64 points to close at 1,119.83 level; EBL hits circuit, down by Rs 307",nepse-down-by-14-64-points-to-close-at-1119-83-level-ebl-hits-circuit-down-by-rs-307,2015-10-18,https://www.sharesansar.com/newsdetail/nepse-down-by-14-64-points-to-close-at-1119-83-level-ebl-hits-circuit-down-by-rs-307,NEPSE,Neutral,0.0,0.0,1.0,0.0,1119.83,1119.83,1119.83,1119.83,0,0
"NEPSE Index down by meager 0.62 points to close at 1134.47 level; EBL, NIBPO &amp; ILFC have the highest turnover",nepse-index-down-by-meager-0-62-points-to-close-at-1134-47-level-ebl-nibpo-ilfc-have-the-highest-turnover,2015-10-15,https://www.sharesansar.com/newsdetail/nepse-index-down-by-meager-0-62-points-to-close-at-1134-47-level-ebl-nibpo-ilfc-have-the-highest-turnover,NEPSE,Neutral,0.0,0.0,1.0,0.0,1134.47,1134.47,1134.47,1134.47,0,0
"NEPSE Index down by 8.79 points to close at 1135.09 level; Low Turnover of Rs 27.29 crore due to festivities",nepse-index-down-by-8-79-points-to-close-at-1135-09-level-low-turnover-of-rs-27-29-crore-due-to-festivities,2015-10-14,https://www.sharesansar.com/newsdetail/nepse-index-down-by-8-79-points-to-close-at-1135-09-level-low-turnover-of-rs-27-29-crore-due-to-festivities,NEPSE,Positive,0.25,0.134,0.776,0.091,1135.09,1135.09,1135.09,1135.09,0,0
"This is how share price is adjusted after issuance of Bonus &amp; Right Share",this-is-how-share-price-is-adjusted-after-issuance-of-bonus-right-share,2015-10-13,https://www.sharesansar.com/newsdetail/this-is-how-share-price-is-adjusted-after-issuance-of-bonus-right-share,NEPSE,Positive,0.7845,0.418,0.582,0.0,1143.88,1143.88,1143.88,1143.88,0,0
"NEPSE to remain close on Today & Tomorrow on the auspicious occasion of Bhoto Jatra & Ghatasthapana respectively",nepse-to-remain-close-on-october-12-13-on-the-auspicious-occasion-of-bhoto-jatra-ghatasthapana-respectively,2015-10-12,https://www.sharesansar.com/newsdetail/nepse-to-remain-close-on-october-12-13-on-the-auspicious-occasion-of-bhoto-jatra-ghatasthapana-respectively,NEPSE,Positive,0.34,0.138,0.862,0.0,1143.88,1143.88,1143.88,1143.88,0,0
"NEPSE Index down by 18.18 points to close at 1143.88 level; all sectors landed in red; Uncertainty in PM election & continued blockade takes toll in market",nepse-index-down-by-18-18-points-to-close-at-1143-88-level-all-sectors-landed-in-red-uncertainty-in-pm-election-continued-blockade-takes-toll-in-market,2015-10-11,https://www.sharesansar.com/newsdetail/nepse-index-down-by-18-18-points-to-close-at-1143-88-level-all-sectors-landed-in-red-uncertainty-in-pm-election-continued-blockade-takes-toll-in-market,NEPSE,Negative,-0.34,0.0,0.912,0.088,1143.88,1143.88,1143.88,1143.88,0,0
"Nepse dips on political crisis, blockade",nepse-dips-on-political-crisis-blockade,2015-10-11,https://www.sharesansar.com/newsdetail/nepse-dips-on-political-crisis-blockade,NEPSE,Negative,-0.6249,0.0,0.549,0.451,1143.88,1143.88,1143.88,1143.88,0,0
"Will market hover between 1100 &amp;1200 level? Here is what the Experts opines on the future of the market",will-market-hover-between-1100-1200-level-here-is-what-the-experts-opines-on-the-future-of-the-market,2015-10-11,https://www.sharesansar.com/newsdetail/will-market-hover-between-1100-1200-level-here-is-what-the-experts-opines-on-the-future-of-the-market,NEPSE,Neutral,0.0,0.0,1.0,0.0,1143.88,1143.88,1143.88,1143.88,0,0
"NEPSE index went up by 12.61 points to close at 1162.06 level; NRB’s notice made market optimistic",nepse-index-went-up-by-12-61-points-to-close-at-1162-06-level-nrbs-notice-made-market-optimistic,2015-10-08,https://www.sharesansar.com/newsdetail/nepse-index-went-up-by-12-61-points-to-close-at-1162-06-level-nrbs-notice-made-market-optimistic,NEPSE,Positive,0.3182,0.126,0.874,0.0,1162.06,1162.06,1162.06,1162.06,0,0
"NEPSE again slides by 9.34 point to settle at1149.45 level; Lowest index of last 52 days",nepse-again-slides-by-9-34-point-to-1149-45-lowest-index-of-last-52-days,2015-10-07,https://www.sharesansar.com/newsdetail/nepse-again-slides-by-9-34-point-to-1149-45-lowest-index-of-last-52-days,NEPSE,Negative,-0.3818,0.0,0.852,0.148,1149.45,1149.45,1149.45,1149.45,0,0
"NEPSE down by 12.48 points to close at 1158.79 levels; political instability and uncertainty of the blockade brings market down",nepse-down-by-12-48-points-to-close-at-1158-79-levels-political-instability-and-uncertainty-of-the-blockade-brings-market-down,2015-10-06,https://www.sharesansar.com/newsdetail/nepse-down-by-12-48-points-to-close-at-1158-79-levels-political-instability-and-uncertainty-of-the-blockade-brings-market-down,NEPSE,Negative,-0.34,0.0,0.888,0.112,1158.79,1158.79,1158.79,1158.79,0,0
"NRB Report: Stock Market on rise as investors gain confidence",nrb-report-stock-market-on-rise-as-investors-gain-confidence,2015-10-06,https://www.sharesansar.com/newsdetail/nrb-report-stock-market-on-rise-as-investors-gain-confidence,NEPSE,Positive,0.7717,0.456,0.544,0.0,1158.79,1158.79,1158.79,1158.79,0,0
"Weekly Poll Result: Commercial Bank is the most promising Sector for investment",weekly-poll-result-commercial-bank-is-the-most-promising-sector-for-investment,2015-10-06,https://www.sharesansar.com/newsdetail/weekly-poll-result-commercial-bank-is-the-most-promising-sector-for-investment,NEPSE,Positive,0.4576,0.214,0.786,0.0,1158.79,1158.79,1158.79,1158.79,0,0
"NESPE slides by 12.21 points to 1171.27 level; Less Bonus from BFIs &amp; Blockade from India took a toll on market",nespe-slides-by-12-21-points-to-1171-27-level-small-bonus-from-bfis-blockade-from-india-took-a-toll-on-market,2015-10-05,https://www.sharesansar.com/newsdetail/nespe-slides-by-12-21-points-to-1171-27-level-small-bonus-from-bfis-blockade-from-india-took-a-toll-on-market,NEPSE,Positive,0.4951,0.144,0.856,0.0,1171.27,1171.27,1171.27,1171.27,0,0
"Nepse index went by 4.74 points to close at 1183.48 level; market optimistic as India calls off economic blockade",nepse-index-went-by-4-74-points-to-close-at-1183-48-level-market-optimistic-as-india-calls-off-economic-blockade,2015-10-04,https://www.sharesansar.com/newsdetail/nepse-index-went-by-4-74-points-to-close-at-1183-48-level-market-optimistic-as-india-calls-off-economic-blockade,NEPSE,Positive,0.3182,0.113,0.887,0.0,1183.48,1183.48,1183.48,1183.48,0,0
"Nepse up on bonus shares issuance",nepse-up-on-bonus-shares-issuance,2015-10-04,https://www.sharesansar.com/newsdetail/nepse-up-on-bonus-shares-issuance,NEPSE,Positive,0.6908,0.588,0.412,0.0,1183.48,1183.48,1183.48,1183.48,0,0
"4 companies listed 1,12,00,983 bonus and right shares",4-companies-listed-bonus-and-right-shares,2015-10-01,https://www.sharesansar.com/newsdetail/4-companies-listed-bonus-and-right-shares,NEPSE,Positive,0.6908,0.533,0.467,0.0,1178.74,1178.74,1178.74,1178.74,0,0
"Nepse index down by 2.54 points to settle at 1178.74 level; Minor fluctuation shows business as usual",nepse-index-down-by-2-54-points-minor-fluctuation-shows-business-as-usual,2015-10-01,https://www.sharesansar.com/newsdetail/nepse-index-down-by-2-54-points-minor-fluctuation-shows-business-as-usual,NEPSE,Neutral,0.0,0.0,1.0,0.0,1178.74,1178.74,1178.74,1178.74,0,0
"NESPE reaches 1181.28 level; Market Climbs as BFIs announces their capital plan and bonus shares",nespe-reaches-1181-28-level-market-climbs-as-bfis-announces-their-capital-plan-and-bonus-shares,2015-09-30,https://www.sharesansar.com/newsdetail/nespe-reaches-1181-28-level-market-climbs-as-bfis-announces-their-capital-plan-and-bonus-shares,NEPSE,Positive,0.7096,0.365,0.635,0.0,1181.28,1181.28,1181.28,1181.28,0,0
"Don’t forget to watch Technical Analyst Mr. Sagun Shakya at 1:30 PM on Himalayan TV, today",dont-forget-to-watch-technical-analyst-mr-sagun-shakya-at-130-pm-on-himalayan-tv-today,2015-09-29,https://www.sharesansar.com/newsdetail/dont-forget-to-watch-technical-analyst-mr-sagun-shakya-at-130-pm-on-himalayan-tv-today,NEPSE,Negative,-0.2263,0.0,0.888,0.112,1169.3,1169.3,1169.3,1169.3,0,0
"NEPSE plunges by double digit; effect of economic blockade by India",nepse-plunges-by-double-digit-effect-of-economic-blockade-by-india,2015-09-28,https://www.sharesansar.com/newsdetail/nepse-plunges-by-double-digit-effect-of-economic-blockade-by-india,NEPSE,Neutral,0.0,0.0,1.0,0.0,1160.09,1160.09,1160.09,1160.09,0,0
"What should the concerned authorities do about insider trading?",what-should-the-concerned-authorities-do-about-insider-trading,2015-09-28,https://www.sharesansar.com/newsdetail/what-should-the-concerned-authorities-do-about-insider-trading,NEPSE,Neutral,0.0,0.0,1.0,0.0,1160.09,1160.09,1160.09,1160.09,0,0
"Nepse Index  will be trading in 1080 to 1200 levels for some weeks",nepse-index-will-be-trading-in-1080-to-1200,2015-09-28,https://www.sharesansar.com/newsdetail/nepse-index-will-be-trading-in-1080-to-1200,NEPSE,Neutral,0.0,0.0,1.0,0.0,1160.09,1160.09,1160.09,1160.09,0,0
"Nepse to remain close today for Indra Jatra",nepse-to-remain-close-today-for-indra-jatra,2015-09-27,https://www.sharesansar.com/newsdetail/nepse-to-remain-close-today-for-indra-jatra,NEPSE,Neutral,0.0,0.0,1.0,0.0,1176.86,1176.86,1176.86,1176.86,0,0
"NEPSE publishes notice regarding OTC Market Registration",nepse-publishes-notice-regarding-otc-market-registration,2015-09-25,https://www.sharesansar.com/newsdetail/nepse-publishes-notice-regarding-otc-market-registration,NEPSE,Neutral,0.0,0.0,1.0,0.0,1176.86,1176.86,1176.86,1176.86,0,0
"NEPSE closes at 1176.86 level; down by 6.50 points",nepse-closes-at-1176-86-level-down-by-6-50-points,2015-09-24,https://www.sharesansar.com/newsdetail/nepse-closes-at-1176-86-level-down-by-6-50-points,NEPSE,Neutral,0.0,0.0,1.0,0.0,1176.86,1176.86,1176.86,1176.86,0,0
"What impact will constitution have in Stock Market?",what-impact-will-constitution-have-in-stock-market,2015-09-24,https://www.sharesansar.com/newsdetail/what-impact-will-constitution-have-in-stock-market,NEPSE,Neutral,0.0,0.0,1.0,0.0,1176.86,1176.86,1176.86,1176.86,0,0
"Nepse listed 4, 10,000 unit shares of Muktinath Bikash Bank",nepse-listed-4-10000-unit-shares-of-muktinath-bikash-bank,2015-09-23,https://www.sharesansar.com/newsdetail/nepse-listed-4-10000-unit-shares-of-muktinath-bikash-bank,NEPSE,Positive,0.296,0.196,0.804,0.0,1183.36,1183.36,1183.36,1183.36,0,0
"Market recovers by 27.28 points as Sothern Borders are open for business",market-recovers-by-27-28-points-as-sothern-borders-are-open-for-business,2015-09-23,https://www.sharesansar.com/newsdetail/market-recovers-by-27-28-points-as-sothern-borders-are-open-for-business,NEPSE,Neutral,0.0,0.0,1.0,0.0,1183.36,1183.36,1183.36,1183.36,0,0
"Nepse urges OTC trade of shares",nepse-urges-otc-trade-of-shares,2015-09-23,https://www.sharesansar.com/newsdetail/nepse-urges-otc-trade-of-shares,NEPSE,Positive,0.296,0.306,0.694,0.0,1183.36,1183.36,1183.36,1183.36,0,0
"NEPSE index plunges by 39.97 points; amid fear of border closure",nepse-index-plunges-by-39-97-points-amid-fear-of-border-closure,2015-09-22,https://www.sharesansar.com/newsdetail/nepse-index-plunges-by-39-97-points-amid-fear-of-border-closure,NEPSE,Negative,-0.4939,0.0,0.758,0.242,1156.08,1156.08,1156.08,1156.08,0,0
"Market sentiment optimistic; NEPSE creates a new high of 1205.84 levels",market-sentiment-optimistic-nepse-creates-a-new-high-of-1205-84-levels,2015-09-15,https://www.sharesansar.com/newsdetail/market-sentiment-optimistic-nepse-creates-a-new-high-of-1205-84-levels,NEPSE,Positive,0.5267,0.355,0.645,0.0,1205.84,1205.84,1205.84,1205.84,0,0
"NEPSE rises by 15.22 points; Insurance sector gains 101.65 points",nepse-rises-by-15-22-points-insurance-sector-gains-101-65-points,2015-09-13,https://www.sharesansar.com/newsdetail/nepse-rises-by-15-22-points-insurance-sector-gains-101-65-points,NEPSE,Positive,0.34,0.211,0.789,0.0,1184,1184,1184,1184,0,0
"NEPSE index rises by 4.28 points to close at a level of 1170.97",nepse-index-rises-by-4-28-points-to-close-at-a-level-of-1170-97,2015-09-07,https://www.sharesansar.com/newsdetail/nepse-index-rises-by-4-28-points-to-close-at-a-level-of-1170-97,NEPSE,Neutral,0.0,0.0,1.0,0.0,1171,1171,1171,1171,0,0
"&nbsp;NEPSE index down by a meager 2.71 points to close at a level of 1166.69 points",nepse-index-down-by-a-meager-2-71-points-to-close-at-a-level-of-1166-69-points,2015-09-06,https://www.sharesansar.com/newsdetail/nepse-index-down-by-a-meager-2-71-points-to-close-at-a-level-of-1166-69-points,NEPSE,Neutral,0.0,0.0,1.0,0.0,1167,1167,1167,1167,0,0
"Stock market down as political tensions resurface",stock-market-down-as-political-tensions-resurface,2015-09-06,https://www.sharesansar.com/newsdetail/stock-market-down-as-political-tensions-resurface,NEPSE,Negative,-0.4019,0.0,0.69,0.31,1167,1167,1167,1167,0,0
"Nepse in a correction mode",nepse-in-a-correction-mode,2015-08-30,https://www.sharesansar.com/newsdetail/nepse-in-a-correction-mode,NEPSE,Neutral,0.0,0.0,1.0,0.0,1184,1184,1184,1184,0,0
"NEPSE will remain close for Gai Jatra",nepse-will-remain-close-for-gai-jatra,2015-08-30,https://www.sharesansar.com/newsdetail/nepse-will-remain-close-for-gai-jatra,NEPSE,Neutral,0.0,0.0,1.0,0.0,1184,1184,1184,1184,0,0
"Big step for NEPSE; to start a fully automated online trading system",big-step-for-nepse-to-start-a-fully-automated-online-trading-system,2015-08-28,https://www.sharesansar.com/newsdetail/big-step-for-nepse-to-start-a-fully-automated-online-trading-system,NEPSE,Neutral,0.0,0.0,1.0,0.0,1184,1184,1184,1184,0,0
"High probability of NEPSE creating new peak on Mid November (Exclusive TA Analysis)",high-probability-of-nepse-creating-new-peak-on-mid-november-exclusive-ta-analysis,2015-08-21,https://www.sharesansar.com/newsdetail/high-probability-of-nepse-creating-new-peak-on-mid-november-exclusive-ta-analysis,NEPSE,Positive,0.296,0.155,0.845,0.0,1201,1201,1201,1201,0,0
"Nepse crosses 1,200-point mark",nepse-crosses-1200-point-mark,2015-08-21,https://www.sharesansar.com/newsdetail/nepse-crosses-1200-point-mark,NEPSE,Neutral,0.0,0.0,1.0,0.0,1201,1201,1201,1201,0,0
"Nepse at all-time high",nepse-at-all-time-high,2015-08-20,https://www.sharesansar.com/newsdetail/nepse-at-all-time-high,NEPSE,Neutral,0.0,0.0,1.0,0.0,1201,1201,1201,1201,0,0
"&lsquo;Make plan public after NRB nod&rsquo;",make-plan-public-after-nrb-nod,2015-08-19,https://www.sharesansar.com/newsdetail/make-plan-public-after-nrb-nod,NEPSE,Neutral,0.0,0.0,1.0,0.0,1192,1192,1192,1192,0,0
"Market Update: NEPSE CREATES HISTORY; MURDERED 1175 index after 2500 days",market-update-nepse-creates-history-murdered-1175-index-after-2500-days,2015-08-19,https://www.sharesansar.com/newsdetail/market-update-nepse-creates-history-murdered-1175-index-after-2500-days,NEPSE,Negative,-0.5106,0.167,0.53,0.303,1192,1192,1192,1192,0,0
"NEPSE CREATES HISTORY; BID BYE TO 1175 INDEX; SHOOTED UP 32 POINTS TO CLOSE AT 1191.92 index",nepse-creates-history-bid-bye-to-1175-index-shooted-up-32-points-to-close-at-1191-92-index,2015-08-19,https://www.sharesansar.com/newsdetail/nepse-creates-history-bid-bye-to-1175-index-shooted-up-32-points-to-close-at-1191-92-index,NEPSE,Positive,0.4278,0.15,0.85,0.0,1192,1192,1192,1192,0,0
"Expert Speaks: Will the NEPSE index breach its all time high 1175 points?",expert-speaks-will-the-nepse-index-breach-its-all-time-high-1175-points,2015-08-18,https://www.sharesansar.com/newsdetail/expert-speaks-will-the-nepse-index-breach-its-all-time-high-1175-points,NEPSE,Neutral,0.0,0.0,1.0,0.0,1160,1160,1160,1160,0,0
"Nepse gains 46 points",nepse-gains-46-points,2015-08-18,https://www.sharesansar.com/newsdetail/nepse-gains-46-points,NEPSE,Positive,0.34,0.444,0.556,0.0,1160,1160,1160,1160,0,0
"Total turnover amounts Rs 76.12 crore; maximum surge in price of insurance&rsquo;s shares",total-turnover-amounts-rs-76-12-crore-maximum-surge-in-price-of-insurances-shares,2015-08-18,https://www.sharesansar.com/newsdetail/total-turnover-amounts-rs-76-12-crore-maximum-surge-in-price-of-insurances-shares,NEPSE,Positive,0.296,0.155,0.845,0.0,1160,1160,1160,1160,0,0
"Wave Principle on Nepse",wave-principle-on-nepse-2,2015-08-18,https://www.sharesansar.com/newsdetail/wave-principle-on-nepse-2,NEPSE,Neutral,0.0,0.0,1.0,0.0,1160,1160,1160,1160,0,0
"Market Update: NEPSE hits 4% circuit break, to open after 30 min at 1156.99 levels",market-update-nepse-hits-4-circuit-break-to-open-after-30-min-at-1156-99-levels,2015-08-17,https://www.sharesansar.com/newsdetail/market-update-nepse-hits-4-circuit-break-to-open-after-30-min-at-1156-99-levels,NEPSE,Neutral,0.0,0.0,1.0,0.0,1158,1158,1158,1158,0,0
